ID,Возраст,Доход клиента,Вероятность банкротства,Флаг утилизации счёта,Расходы,PV КК,PV услуги,NPV
1216,23,23940.199888218976,0.007187755293237501,1,55,7765,1461,9171
1217,25,60037.342457241226,0.07124781521960209,0,137,0,0,-137
1218,22,35472.47308865443,0.18115732842714838,0,7,0,0,-7
1219,27,26546.62809518152,0.12019981403476068,0,74,0,0,-74
1220,24,35326.29315001438,0.1618593251813886,1,324,8681,1562,9919
1221,27,26528.589515469917,0.3487445923427669,0,52,0,0,-52
1222,37,27460.282803771104,0.13779088436435907,0,66,0,0,-66
1223,39,29551.62288016125,0.26638026016233723,1,238,5494,1862,7118
1224,38,33480.72172235585,0.2112585805001187,1,666,9846,1351,10531
1225,23,24379.44456317499,0.007295489621806423,1,35,6984,1688,8637
1226,25,22476.7574755104,0.03436708540095907,1,1061,16622,1531,17092
1227,42,22419.98922361306,0.17765782169868308,0,9,0,0,-9
1228,56,31026.252772903135,0.0956063831940169,0,4,0,0,-4
1229,42,25425.886338568173,0.4085947391085917,0,6,0,0,-6
1230,65,22794.071439075924,0.14620848356061494,1,608,5386,1411,6189
1231,28,20994.21688636963,0.0598508388339548,1,100,5444,2093,7437
1232,56,20352.01631848147,0.0364670497644549,0,28,0,0,-28
1233,28,72974.63912719091,0.14307109410847307,0,1,0,0,-1
1234,30,34556.05017655038,0.007319228406670493,1,576,6623,1862,7909
1235,63,24152.273696688797,0.3324504426449247,1,538,8850,2157,10469
1236,69,27801.796907634976,0.12348810584989757,1,286,11470,1475,12659
1237,45,20010.388441195864,0.09051406443846585,0,1,0,0,-1
1238,23,30917.392663044884,0.002419074462113685,0,26,0,0,-26
1239,58,23320.237321828517,0.12701707256201544,1,364,6149,1551,7336
1240,38,25474.329628246487,0.19532556341673102,0,105,0,0,-105
1241,58,22052.021459880012,0.20591811010157013,1,393,9096,6230,14933
1242,25,40492.97273004626,0.0884630629895985,1,92,5906,1744,7558
1243,25,52108.838128748226,0.15290739773024137,1,39,6249,1429,7639
1244,74,29819.72092450095,0.08137359264698278,1,399,8070,1475,9146
1245,21,31507.06922765602,0.043638415378949365,1,387,18107,2491,20211
1246,29,23492.82386574068,0.15665464826318476,1,549,5999,1392,6842
1247,31,22714.341409465807,0.06132213621145844,0,33,0,0,-33
1248,64,29407.976582788066,0.08900887723755296,0,2,0,0,-2
1249,44,20420.8660307039,0.10200670294945435,0,21,0,0,-21
1250,50,25815.62504046197,0.22961819551839166,1,285,10732,2290,12737
1251,32,24891.356117478,0.1402537147297845,1,299,6977,1585,8263
1252,30,22736.50283384513,0.14565385842640624,1,581,12098,1360,12877
1253,67,26244.733445533024,0.11683187069028424,1,1067,6754,2630,8317
1254,52,30822.80854185909,0.18047374795392326,0,35,0,0,-35
1255,20,21997.333212875485,0.17169350154679294,0,13,0,0,-13
1256,75,84409.64799979943,0.09473032595808432,1,1028,5712,2539,7223
1257,37,21649.55903889186,0.0905135606210051,1,776,5423,1764,6411
1258,28,71536.2568631853,0.2926053688185459,1,889,5414,1445,5970
1259,26,25263.702151301488,0.1292251649941641,1,1234,8762,1361,8889
1260,66,34023.63759059354,0.06500349845668132,1,82,7460,2511,9889
1261,29,24924.67554632974,0.30886821628270755,1,1045,20530,1578,21063
1262,52,23057.56348434815,0.10311937288635226,1,283,6856,1511,8084
1263,42,31646.745988027615,0.007005231624422965,1,943,6087,2264,7408
1264,25,21086.181713631446,0.02714979815787358,1,1725,16310,3727,18312
1265,54,25136.88822248356,0.1674922189449658,1,238,5278,2394,7434
1266,47,20773.98055321503,0.024048427866573758,1,731,15637,1527,16433
1267,52,28960.53120633037,0.026257428796919318,1,1273,7333,1485,7545
1268,18,21173.942982034616,0.2467101538064777,1,968,14120,7672,20824
1269,31,21080.421587879868,0.06220606696758483,0,37,0,0,-37
1270,21,21077.362124248382,0.13062030149981319,0,152,0,0,-152
1271,19,20142.3457305943,0.01102014192019524,1,34,17215,1930,19111
1272,25,22932.50255286809,0.32239771108315507,0,210,0,0,-210
1273,72,21787.994481774498,0.17745980977411396,0,7,0,0,-7
1274,62,23672.278709791888,0.011875648165397667,0,18,0,0,-18
1275,34,22443.746507037806,0.05756247202295976,1,809,7231,1590,8012
1276,37,34522.77561739927,0.03638964617466022,0,13,0,0,-13
1277,38,21376.337221776685,0.23776746383919964,1,847,10269,1927,11349
1278,20,22228.914536071683,0.11164420237181104,1,341,10118,3628,13405
1279,41,20875.45225791543,0.08589449020936467,1,389,9268,1708,10587
1280,25,23490.5551979642,0.05565172464243198,0,21,0,0,-21
1281,35,27848.84696715564,0.04840523935919009,1,497,5758,2633,7894
1282,28,34464.22291545198,0.09512344959141188,1,1292,8279,6610,13597
1283,26,21738.79193037612,0.17135661465259272,1,1494,7036,2006,7548
1284,32,32763.088649672187,0.20765828708426146,1,60,6009,1668,7617
1285,66,23363.740908243784,0.3042335783330425,1,644,5568,1617,6541
1286,56,25771.635047033033,0.2236707978120143,0,162,0,0,-162
1287,21,22217.76322291454,0.028540557754332896,1,157,5943,2581,8367
1288,25,50171.584949770535,0.020854606747237426,1,88,5416,1893,7221
1289,55,23471.405361214584,0.1350672791917246,0,20,0,0,-20
1290,40,31404.74255115785,0.026852945518836192,1,240,74827,2463,77050
1291,26,49188.901991017025,0.0606876737294833,1,449,7969,1394,8914
1292,18,20025.083406958816,0.09255047854306424,0,69,0,0,-69
1293,49,24590.019863429585,0.055241308881076,1,218,7594,3095,10471
1294,61,32041.850273247328,0.09055382934604526,1,1438,6324,1573,6459
1295,74,38966.85187095263,0.04725623863591075,1,142,7731,1767,9356
1296,31,125315.70365623877,0.068485896675274,0,14,0,0,-14
1297,75,43056.936945397356,0.10139612888409254,1,127,14646,1371,15890
1298,21,21150.577778186056,0.004228480368737295,1,708,13936,1557,14785
1299,24,53601.85215422245,0.5098122249162303,0,35,0,0,-35
1300,24,21562.904488633874,0.006455803303702616,1,527,12273,1465,13211
1301,49,22210.143376344146,0.0020873315668771715,1,1151,6735,2038,7622
1302,49,21295.198073628908,0.29007879601244724,1,486,6675,1619,7808
1303,26,29599.527867190955,0.053526906674667904,1,229,8657,1937,10365
1304,72,45130.70398547381,0.16508235368109872,0,38,0,0,-38
1305,27,30483.68345445699,0.01828958002086886,1,34,9556,1429,10951
1306,36,26657.565145093195,0.07257398769663805,1,322,6294,7143,13115
1307,32,26382.01777407441,0.04889580560944484,1,75,22706,1783,24414
1308,25,46520.96724118304,0.1645263625403672,1,255,7435,2043,9223
1309,70,27462.360737386236,0.11910486527839771,0,63,0,0,-63
1310,32,31068.31372236179,0.09398017395760996,0,6,0,0,-6
1311,27,23660.539462224846,0.1065645773885953,1,1800,5429,1757,5386
1312,51,20085.9609407599,0.03973954439571795,1,480,8723,1434,9677
1313,25,20209.947478411686,0.05015615520297525,1,158,13255,1432,14529
1314,22,20861.98156387928,0.09985949460883525,1,465,12798,1463,13796
1315,50,28976.491081750282,0.029861021444566684,1,100,6095,3108,9103
1316,58,22365.61457758048,0.014417687679308745,1,1040,7769,2813,9542
1317,22,21700.28713017408,0.07488392435414101,1,188,33824,2829,36465
1318,30,33831.486797023295,0.017367245271543985,1,227,6433,3017,9223
1319,46,22395.69144503239,0.03670997690769618,1,408,7255,1700,8547
1320,54,35494.74343923677,0.055029857439189644,1,365,8198,1841,9674
1321,73,22326.637311195398,0.044858641265389035,1,92,7625,1687,9220
1322,36,21824.40460960517,0.14290367530824674,1,427,25350,1534,26457
1323,22,22285.753517768895,0.13550680426571973,1,232,13490,1624,14882
1324,50,20572.1456921079,0.1580234037885447,1,860,5763,1713,6616
1325,41,23910.755624568264,0.01789217012085802,1,213,5338,1532,6657
1326,69,21765.226415883946,0.148161735025351,1,263,7578,1420,8735
1327,39,20748.271450621745,0.02286154757232105,1,314,8606,1544,9836
1328,28,20065.808202386048,0.003688033321810533,1,306,9685,1379,10758
1329,67,23856.06467971227,0.061525213234947175,1,464,5670,4191,9397
1330,59,35854.83285766415,0.04363451174680025,1,290,6524,1611,7845
1331,18,27961.48076281996,0.07443650789030795,0,1,0,0,-1
1332,63,21696.8869474643,0.09128249802307987,0,98,0,0,-98
1333,53,20069.22255137524,0.2018073777555513,1,1436,6440,1442,6446
1334,28,23847.444271787263,0.051471387361760816,1,874,6276,1582,6984
1335,25,25333.87952613819,0.059638999230603,0,50,0,0,-50
1336,24,20972.31404609076,0.04208746693621678,0,8,0,0,-8
1337,49,29285.929189552055,0.050934385313235665,0,97,0,0,-97
1338,61,36395.75777108381,0.026822744720986707,1,224,6894,1399,8069
1339,67,22180.634449277495,0.06285744029902098,0,20,0,0,-20
1340,67,24599.62768716506,0.053058651766224325,1,681,30595,2068,31982
1341,60,32099.871810936267,0.01873449648566023,1,906,8916,1923,9933
1342,24,36579.01926242779,0.26367849053421244,0,82,0,0,-82
1343,40,27176.37190790367,0.07659402899269076,0,43,0,0,-43
1344,26,37737.430200111055,0.1115197242634363,1,465,10477,1793,11805
1345,34,20536.210309087473,0.18191014118255894,1,276,5840,2894,8458
1346,40,28460.352915861284,0.06805009159547348,0,24,0,0,-24
1347,24,28487.792400369013,0.2360668589972095,1,1107,7334,1516,7743
1348,44,68420.61217411491,0.0960421384655412,0,6,0,0,-6
1349,35,33872.012648022675,0.09830250157992028,1,141,6043,6181,12083
1350,28,22028.699006117484,0.08758345590704139,1,935,6415,2071,7551
1351,20,29639.83409588991,0.195479770310001,1,418,9366,1378,10326
1352,20,32595.70529236148,0.015281361705725312,1,38,6664,2362,8988
1353,44,20786.410060202146,0.10772542289675907,0,1,0,0,-1
1354,27,20080.491440095037,0.2264797457974717,1,295,7080,4817,11602
1355,24,20925.2156038365,0.004593350568854766,1,454,8606,1878,10030
1356,21,38294.57584437193,0.08478207141386805,1,519,7636,1456,8573
1357,43,27171.869526263454,0.31841385789624205,1,882,17922,1721,18761
1358,25,21011.929755276964,0.01915287765848634,1,109,6825,1629,8345
1359,57,26522.15416557044,0.15750508470101898,0,62,0,0,-62
1360,50,23369.92516460046,0.05784094384948922,1,141,8930,1636,10425
1361,64,52442.2948767746,0.37004812844560186,0,76,0,0,-76
1362,28,20777.42850443057,0.017188514638959432,1,684,6063,1420,6799
1363,18,20167.08392163984,0.20178250828707184,0,38,0,0,-38
1364,36,26953.860323385306,0.055019699506339496,0,18,0,0,-18
1365,43,28321.42626567668,0.170733271334036,1,582,18110,1444,18972
1366,48,22409.113736500658,0.041459975164097614,1,230,5878,1745,7393
1367,34,20067.515644927564,0.22378655770737949,1,79,7304,1576,8801
1368,18,20017.65981339275,0.05742824633543782,1,788,91637,2906,93755
1369,55,51941.91292635499,0.04209739642502141,1,356,17202,1344,18190
1370,37,26682.96363518824,0.33603895111359333,0,46,0,0,-46
1371,69,30682.674474454983,0.020935544861223464,1,423,7381,1434,8392
1372,40,22197.580222587785,0.05889729174870372,1,1737,8501,2248,9012
1373,61,30084.55066054296,0.0018384208317467781,1,1634,16609,1893,16868
1374,44,23303.9577397264,0.2451697002399485,1,765,13795,2207,15237
1375,47,36027.41329837694,0.01829431427751578,1,244,10156,2276,12188
1376,19,24044.619792410118,0.0009428915057337489,1,149,5595,2178,7624
1377,20,26756.107183321936,0.012331934515138917,1,548,9036,1391,9879
1378,24,20502.254393213185,0.5887815184193935,0,146,0,0,-146
1379,27,50952.45225516331,0.06882914537276945,1,429,5428,3799,8798
1380,33,47944.373318884405,0.16568728165260965,0,18,0,0,-18
1381,18,21593.19479999823,0.34779085734130294,1,129,7251,1511,8633
1382,40,34140.11075052589,0.2006676465784084,1,559,7461,1795,8697
1383,62,32440.782347403045,0.09600227417542871,1,461,7009,1512,8060
1384,38,20026.308480561493,0.08188859719582314,1,933,5944,1395,6406
1385,33,48080.39215469287,0.02225573463905923,1,150,5289,5398,10537
1386,29,20025.312644867805,0.022184863589126518,1,496,5985,1722,7211
1387,54,28738.784262295594,0.20023111308861855,0,35,0,0,-35
1388,20,20897.922026876677,0.018167594008374904,1,469,9127,1514,10172
1389,59,41163.56099506362,0.052416613420387795,1,368,5892,2436,7960
1390,40,23366.09880307379,0.058203016056519945,0,5,0,0,-5
1391,30,27113.589969641478,0.033458894802787985,1,168,6026,2937,8795
1392,25,77188.28284578561,0.003937047565115193,0,25,0,0,-25
1393,55,25913.834343727496,0.09914636427901058,0,11,0,0,-11
1394,32,21285.97648425386,0.005371090286511616,0,33,0,0,-33
1395,50,42999.289575824674,0.40330370841947233,0,11,0,0,-11
1396,29,21224.55254176622,0.06439196078705216,0,83,0,0,-83
1397,41,40842.419190295856,0.06946886346773092,1,741,5708,1554,6521
1398,49,22033.60903656274,0.13051613529828412,0,13,0,0,-13
1399,44,21285.597122509942,0.009681039610836563,1,508,6828,1551,7871
1400,26,22279.461080569235,0.13991094055361902,1,408,6884,1716,8192
1401,28,30610.16764634557,0.29581354100906304,0,62,0,0,-62
1402,25,24384.780729992242,0.013317196271820438,0,88,0,0,-88
1403,36,23424.41466443247,0.07719228324256114,1,638,9398,1841,10601
1404,48,33674.84603988035,0.054115391476945794,1,661,5634,1766,6739
1405,67,36437.61747528488,0.05498364614454463,1,442,8893,1700,10151
1406,29,22218.415723526487,0.16602855033676625,0,11,0,0,-11
1407,74,22498.024538209527,0.11592051500565609,1,303,6599,2389,8685
1408,58,24882.755571344962,0.022938428809173354,1,155,5409,2602,7856
1409,42,22254.298315256663,0.026556806607762887,0,11,0,0,-11
1410,38,24357.208452373543,0.252723481318484,0,5,0,0,-5
1411,19,25360.013355810435,0.04018886512557292,1,222,7543,1704,9025
1412,25,22663.973553955053,0.005930365843628186,0,29,0,0,-29
1413,34,44365.626659505455,0.10220823086459978,1,348,6276,4414,10342
1414,23,28016.247052127568,0.01759640759513809,1,329,8961,1661,10293
1415,25,30733.423297657497,0.166715547359891,1,165,6890,1875,8600
1416,36,26281.77837794607,0.25780789440834045,1,283,9868,3848,13433
1417,32,33437.458441643095,0.39685988198282673,0,22,0,0,-22
1418,65,23607.73011603344,0.025392737599428884,1,1810,6367,1861,6418
1419,40,21158.497677139912,0.21161406427097781,1,957,5555,1693,6291
1420,61,20456.551161169784,0.03251211797068094,1,482,6338,1989,7845
1421,64,37636.62261197053,0.04795858610920682,1,141,11512,2158,13529
1422,67,45161.142520903566,0.09385212815578053,1,668,6839,1535,7706
1423,58,21161.36770827493,0.22686425163346824,0,1,0,0,-1
1424,23,74797.77238635167,0.2238709573517431,1,578,7030,1492,7944
1425,28,25815.97634495242,0.0519813448623717,0,28,0,0,-28
1426,60,33174.406266901635,0.04669570188369038,1,1068,9794,1691,10417
1427,75,26868.024367592177,0.04340479094665987,0,63,0,0,-63
1428,19,38578.85226291105,0.011264276916695393,1,260,9138,1423,10301
1429,30,20445.008479986816,0.17910125574335128,1,450,8403,1671,9624
1430,57,24106.53292979312,0.264309648042497,1,58,5320,7125,12387
1431,72,69548.4881805071,0.11460158840820969,1,596,7749,2213,9366
1432,19,23465.69066708221,0.005074409416576144,1,575,14656,2594,16675
1433,19,39989.97013197842,0.1358348392700191,1,52,5547,1405,6900
1434,19,22803.812009943806,0.005748542715582011,1,585,7739,2470,9624
1435,71,28864.643019681378,0.12733981271092215,1,1540,8504,1373,8337
1436,19,21873.922458159286,0.1000475269705335,1,222,6541,2013,8332
1437,26,30988.081586672848,0.4076793252253302,1,450,9253,1647,10450
1438,41,28280.59259926265,0.20927503238289627,1,430,7026,2125,8721
1439,29,37890.24815907125,0.2623253274621306,1,554,5241,1527,6214
1440,32,25568.210077470318,0.018299815035842996,1,1343,5957,1788,6402
1441,71,34331.109354213404,0.0018346319690602344,1,739,8514,3957,11732
1442,18,47333.44768783044,0.06650340336358283,1,223,6948,3479,10204
1443,73,20269.573556879583,0.01474954400168043,1,1284,18371,2540,19627
1444,58,35231.354182557734,0.058201791394128725,0,6,0,0,-6
1445,24,63087.95017183593,0.20498402281923978,1,1918,6524,2392,6998
1446,24,24025.336057734967,0.0949575582749775,1,103,7756,1607,9260
1447,26,21872.319203629468,0.053073833921018165,1,630,6409,1451,7230
1448,29,20565.734931903964,0.058001849733753615,0,201,0,0,-201
1449,25,24137.79065611718,0.3304558262761678,1,970,26644,1401,27075
1450,32,29474.229087742464,0.1739490413145956,1,718,12858,1526,13666
1451,67,23999.645176314545,0.3973787218593922,1,522,6607,1929,8014
1452,24,20265.193403801477,0.010686675704191947,1,906,7334,1845,8273
1453,73,28114.293985589342,0.0608638652343218,1,721,13088,1830,14197
1454,45,20977.231054694737,0.16023081880886186,1,328,6987,1708,8367
1455,29,25978.3161217943,0.18051460166550945,1,93,5530,1349,6786
1456,20,28424.949148514486,0.17210122269239286,0,43,0,0,-43
1457,48,21467.208874555403,0.004350996311046703,1,69,13001,1389,14321
1458,27,56117.345771821296,0.1126346014815479,0,50,0,0,-50
1459,26,20375.862442846796,0.3268438445513025,0,157,0,0,-157
1460,21,20853.5764232546,0.15010213786104226,1,1210,6488,1527,6805
1461,41,22926.582478542856,0.1961003671017264,1,716,8002,1520,8806
1462,19,23955.56203226043,0.000624249614486538,1,1064,5969,1394,6299
1463,19,20976.108506926714,0.14848636320331524,1,230,7658,1367,8795
1464,27,33725.63252293167,0.07232187750412385,1,203,10341,2604,12742
1465,20,20931.220660063267,0.5219685627515711,1,280,5485,2383,7588
1466,19,21834.33919851027,0.019174039301981607,1,644,8271,1432,9059
1467,19,20326.21458902387,0.0435930827337356,1,119,6553,1464,7898
1468,28,21361.383357288163,0.11383915801726802,1,742,8331,1674,9263
1469,50,31164.18178252644,0.31525364269813183,0,10,0,0,-10
1470,32,21195.623474472297,0.0782307542421774,1,58,20386,1633,21961
1471,38,25773.08711563126,0.056356887322369195,1,705,10999,1904,12198
1472,32,32799.95674824233,0.09110222478791902,0,28,0,0,-28
1473,44,21994.01068050978,0.22258235483101277,1,1352,9753,1407,9808
1474,31,30411.08348835452,0.2586471316331318,1,170,6617,1703,8150
1475,60,20384.160026751775,0.018863771194061067,1,1005,5767,2014,6776
1476,41,23262.9389877391,0.009319444739448986,1,1122,8090,2124,9092
1477,63,29618.436303270068,0.27314456406774895,0,36,0,0,-36
1478,30,26893.858513211904,0.09408554266564834,1,185,7808,1718,9341
1479,34,50769.22378759089,0.18399564820086,0,53,0,0,-53
1480,19,57023.67109526235,0.08271115292114221,1,433,8492,2103,10162
1481,43,25312.137118482697,0.19198441649158982,0,5,0,0,-5
1482,24,41121.35002123141,0.08479880099604951,1,293,6502,5461,11670
1483,39,35924.20565550726,0.02999251649137966,1,533,6533,1920,7920
1484,23,26777.644848586955,0.006141104136502727,1,754,11901,1842,12989
1485,56,28195.727951507775,0.0779226239327383,0,90,0,0,-90
1486,35,20075.364523681514,0.22006872755115,0,95,0,0,-95
1487,34,20601.448992287933,0.33562237459105837,0,3,0,0,-3
1488,61,22210.925058836965,0.05972760618757579,1,486,7076,1897,8487
1489,37,23452.45026846062,0.01391139096714991,0,94,0,0,-94
1490,33,60681.648062630244,0.09580524639692314,1,80,7834,1350,9104
1491,27,24619.842610517222,0.061105065668009446,1,119,11625,1388,12894
1492,70,22246.196727742037,0.0077269897901612134,0,42,0,0,-42
1493,30,20800.000683400376,0.1617724908822073,0,105,0,0,-105
1494,25,20056.989778300394,0.006551675875932468,1,558,14860,1383,15685
1495,21,100052.67835745403,0.0950359570310359,1,385,7264,1913,8792
1496,21,25475.037097509427,0.13534373995936874,0,78,0,0,-78
