ID,Флаг дозвона,Флаг продажи,Расходы,PV,NPV
6604,1,1,503,1547,1044
6605,1,1,367,1346,979
6606,0,0,9,0,-9
6607,0,0,17,0,-17
6608,1,0,35,0,-35
6609,0,0,14,0,-14
6610,1,0,59,0,-59
6611,0,0,34,0,-34
6612,0,0,83,0,-83
6613,0,0,26,0,-26
6614,1,0,6,0,-6
6615,1,1,567,1939,1372
6616,0,0,23,0,-23
6617,1,0,2,0,-2
6618,1,1,734,1264,530
6619,1,1,244,1421,1177
6620,1,1,241,1212,971
6621,1,1,1074,1609,535
6622,0,0,98,0,-98
6623,1,1,295,1848,1553
6624,1,1,112,1206,1094
6625,1,1,99,1678,1579
6626,1,1,129,1549,1420
6627,1,1,102,2997,2895
6628,0,0,83,0,-83
6629,0,0,46,0,-46
6630,1,1,340,1243,903
6631,1,1,427,1487,1060
6632,0,0,21,0,-21
6633,1,0,56,0,-56
6634,0,0,11,0,-11
6635,0,0,3,0,-3
6636,1,1,611,1626,1015
6637,1,0,67,0,-67
6638,1,0,17,0,-17
6639,1,0,92,0,-92
6640,0,0,53,0,-53
6641,1,1,276,1255,979
6642,0,0,200,0,-200
6643,1,0,55,0,-55
6644,1,0,26,0,-26
6645,1,1,284,1204,920
6646,1,0,16,0,-16
6647,0,0,64,0,-64
6648,0,0,51,0,-51
6649,0,0,8,0,-8
6650,1,0,16,0,-16
6651,0,0,8,0,-8
6652,1,1,438,2063,1625
6653,1,0,33,0,-33
6654,1,0,19,0,-19
6655,0,0,1,0,-1
6656,1,0,133,0,-133
6657,1,1,95,1460,1365
6658,0,0,134,0,-134
6659,0,0,237,0,-237
6660,1,1,133,1632,1499
6661,1,1,248,1279,1031
6662,1,1,396,2064,1668
6663,1,1,53,1440,1387
6664,1,1,1289,1337,48
6665,1,1,208,1312,1104
6666,1,1,521,1308,787
6667,1,1,54,1373,1319
6668,0,0,7,0,-7
6669,1,1,245,2088,1843
6670,1,1,753,1346,593
6671,0,0,5,0,-5
6672,1,1,611,1700,1089
6673,1,0,23,0,-23
6674,0,0,62,0,-62
6675,0,0,4,0,-4
6676,1,0,19,0,-19
6677,1,1,64,1232,1168
6678,1,1,670,1835,1165
6679,0,0,4,0,-4
6680,1,0,75,0,-75
6681,1,0,2,0,-2
6682,1,0,14,0,-14
6683,1,1,231,1352,1121
6684,0,0,84,0,-84
6685,1,1,2145,1970,-175
6686,0,0,54,0,-54
6687,0,0,143,0,-143
6688,1,0,6,0,-6
6689,1,0,36,0,-36
6690,1,1,1574,1535,-39
6691,0,0,95,0,-95
6692,1,0,94,0,-94
6693,1,1,549,1680,1131
6694,1,0,8,0,-8
6695,0,0,18,0,-18
6696,1,1,871,1423,552
6697,1,1,463,3004,2541
6698,1,0,52,0,-52
6699,1,1,397,2347,1950
6700,0,0,15,0,-15
6701,1,0,20,0,-20
6702,1,0,48,0,-48
6703,1,1,31,1302,1271
6704,1,0,6,0,-6
6705,1,1,1043,1469,426
6706,1,0,17,0,-17
6707,1,0,10,0,-10
6708,1,1,508,1242,734
6709,0,0,17,0,-17
6710,0,0,31,0,-31
6711,1,0,51,0,-51
6712,0,0,24,0,-24
6713,1,0,49,0,-49
6714,1,1,584,1420,836
6715,1,1,104,1455,1351
6716,0,0,77,0,-77
6717,1,1,1818,1571,-247
6718,0,0,20,0,-20
6719,0,0,12,0,-12
6720,1,0,5,0,-5
6721,0,0,31,0,-31
6722,1,0,14,0,-14
6723,1,0,73,0,-73
6724,0,0,20,0,-20
6725,0,0,6,0,-6
6726,1,1,452,4224,3772
6727,1,1,1532,1221,-311
6728,1,1,582,1204,622
6729,1,1,159,1218,1059
6730,0,0,9,0,-9
6731,1,1,186,2225,2039
6732,0,0,148,0,-148
6733,1,0,40,0,-40
6734,0,0,38,0,-38
6735,1,1,264,1322,1058
6736,0,0,14,0,-14
6737,1,1,545,1238,693
6738,0,0,49,0,-49
6739,1,1,3064,1465,-1599
6740,1,1,499,1369,870
6741,1,0,0,0,0
6742,0,0,4,0,-4
6743,1,0,73,0,-73
6744,1,0,2,0,-2
6745,0,0,62,0,-62
6746,0,0,47,0,-47
6747,1,0,6,0,-6
6748,1,1,109,1444,1335
6749,1,1,1457,1252,-205
6750,1,1,3,1498,1495
6751,1,0,7,0,-7
6752,1,0,12,0,-12
6753,0,0,13,0,-13
6754,1,0,53,0,-53
6755,0,0,31,0,-31
6756,0,0,167,0,-167
6757,1,0,9,0,-9
6758,1,0,26,0,-26
6759,1,1,255,1278,1023
6760,1,1,517,1306,789
6761,1,0,25,0,-25
6762,0,0,49,0,-49
6763,0,0,229,0,-229
6764,1,1,661,1321,660
6765,1,0,107,0,-107
6766,1,0,21,0,-21
6767,0,0,101,0,-101
6768,1,1,657,1377,720
6769,0,0,59,0,-59
6770,0,0,145,0,-145
6771,1,0,103,0,-103
6772,1,0,78,0,-78
6773,0,0,18,0,-18
6774,0,0,69,0,-69
6775,0,0,110,0,-110
6776,1,0,19,0,-19
6777,1,1,244,1676,1432
6778,0,0,85,0,-85
6779,1,0,10,0,-10
6780,0,0,98,0,-98
6781,1,1,265,1702,1437
6782,0,0,76,0,-76
6783,1,0,11,0,-11
6784,1,1,155,1245,1090
6785,1,0,36,0,-36
6786,1,0,0,0,0
6787,0,0,50,0,-50
6788,1,1,197,1350,1153
6789,1,1,325,1425,1100
6790,1,0,38,0,-38
6791,1,1,245,1214,969
6792,0,0,23,0,-23
6793,1,1,127,1547,1420
6794,0,0,62,0,-62
6795,1,1,154,1242,1088
6796,1,0,38,0,-38
6797,0,0,72,0,-72
6798,1,1,453,1892,1439
6799,1,0,54,0,-54
6800,0,0,12,0,-12
6801,0,0,3,0,-3
6802,0,0,99,0,-99
6803,0,0,3,0,-3
6804,1,0,43,0,-43
6805,0,0,28,0,-28
6806,0,0,20,0,-20
6807,1,0,38,0,-38
6808,1,0,7,0,-7
6809,1,0,3,0,-3
6810,1,1,373,1427,1054
6811,1,1,519,2576,2057
6812,1,0,14,0,-14
6813,0,0,21,0,-21
6814,0,0,18,0,-18
6815,1,0,52,0,-52
6816,0,0,4,0,-4
6817,0,0,2,0,-2
6818,0,0,75,0,-75
6819,1,0,32,0,-32
6820,0,0,10,0,-10
6821,1,0,35,0,-35
6822,0,0,2,0,-2
6823,1,1,1732,1380,-352
6824,1,1,378,3353,2975
6825,0,0,59,0,-59
6826,0,0,173,0,-173
6827,1,0,15,0,-15
6828,1,1,535,1205,670
6829,1,0,36,0,-36
6830,1,1,366,1623,1257
6831,0,0,81,0,-81
6832,1,0,5,0,-5
6833,1,0,60,0,-60
6834,0,0,68,0,-68
6835,1,0,102,0,-102
6836,0,0,54,0,-54
6837,1,0,8,0,-8
6838,1,0,35,0,-35
6839,0,0,35,0,-35
6840,1,0,40,0,-40
6841,1,1,456,2308,1852
6842,1,1,26,1236,1210
6843,1,1,742,1257,515
6844,0,0,147,0,-147
6845,0,0,70,0,-70
6846,1,1,496,1292,796
6847,0,0,110,0,-110
6848,0,0,23,0,-23
6849,0,0,31,0,-31
6850,1,1,157,1458,1301
6851,1,0,60,0,-60
6852,0,0,20,0,-20
6853,0,0,200,0,-200
6854,0,0,20,0,-20
6855,1,0,18,0,-18
6856,0,0,84,0,-84
6857,0,0,105,0,-105
6858,0,0,12,0,-12
6859,1,0,107,0,-107
6860,0,0,63,0,-63
6861,1,0,43,0,-43
6862,1,0,25,0,-25
6863,0,0,31,0,-31
6864,1,0,52,0,-52
6865,1,0,50,0,-50
6866,1,1,1697,1430,-267
6867,0,0,33,0,-33
6868,1,1,182,1986,1804
6869,1,1,737,1275,538
6870,0,0,111,0,-111
6871,0,0,27,0,-27
6872,1,1,205,1804,1599
6873,1,0,32,0,-32
6874,1,0,3,0,-3
6875,1,1,182,2199,2017
6876,1,1,885,1231,346
6877,1,1,239,1861,1622
6878,0,0,20,0,-20
6879,0,0,14,0,-14
6880,0,0,30,0,-30
6881,0,0,151,0,-151
6882,1,0,48,0,-48
6883,1,1,909,1563,654
6884,1,0,77,0,-77
6885,1,0,31,0,-31
6886,0,0,13,0,-13
6887,1,0,23,0,-23
6888,1,1,192,1381,1189
6889,1,1,93,1602,1509
6890,1,1,406,1245,839
6891,0,0,9,0,-9
6892,0,0,2,0,-2
6893,0,0,18,0,-18
6894,0,0,2,0,-2
6895,0,0,96,0,-96
6896,1,1,3735,2134,-1601
6897,1,0,69,0,-69
6898,1,1,733,2518,1785
6899,0,0,6,0,-6
6900,1,0,10,0,-10
6901,1,0,47,0,-47
6902,1,1,646,1959,1313
6903,0,0,88,0,-88
6904,0,0,74,0,-74
6905,1,0,87,0,-87
6906,1,1,243,2165,1922
6907,1,0,35,0,-35
6908,1,1,170,1371,1201
6909,1,1,179,1473,1294
6910,1,0,67,0,-67
6911,0,0,5,0,-5
6912,1,0,199,0,-199
6913,1,0,21,0,-21
6914,0,0,11,0,-11
6915,1,1,625,1333,708
6916,0,0,47,0,-47
6917,1,0,136,0,-136
6918,1,0,131,0,-131
6919,0,0,24,0,-24
6920,1,1,58,1565,1507
6921,1,0,8,0,-8
6922,0,0,22,0,-22
6923,1,1,295,1343,1048
6924,0,0,36,0,-36
6925,1,0,74,0,-74
6926,1,1,1158,3403,2245
6927,1,1,84,1299,1215
6928,1,0,1,0,-1
6929,1,0,63,0,-63
6930,1,0,2,0,-2
6931,1,0,69,0,-69
6932,1,1,237,1515,1278
6933,1,0,100,0,-100
6934,0,0,27,0,-27
6935,1,1,500,1313,813
6936,0,0,19,0,-19
6937,0,0,23,0,-23
6938,1,0,2,0,-2
6939,1,0,145,0,-145
6940,0,0,127,0,-127
6941,0,0,109,0,-109
6942,0,0,18,0,-18
6943,0,0,15,0,-15
6944,0,0,18,0,-18
6945,0,0,72,0,-72
6946,0,0,28,0,-28
6947,1,0,21,0,-21
6948,0,0,54,0,-54
6949,1,0,7,0,-7
6950,0,0,31,0,-31
6951,1,0,19,0,-19
6952,0,0,28,0,-28
6953,0,0,149,0,-149
6954,1,0,121,0,-121
6955,1,1,680,1686,1006
6956,0,0,16,0,-16
6957,0,0,87,0,-87
6958,1,1,1592,3135,1543
6959,1,0,136,0,-136
6960,0,0,25,0,-25
6961,1,0,37,0,-37
6962,0,0,63,0,-63
6963,1,1,289,1329,1040
6964,1,1,716,1904,1188
6965,1,1,691,1226,535
6966,0,0,23,0,-23
6967,0,0,1,0,-1
6968,0,0,85,0,-85
6969,1,1,114,1801,1687
6970,1,1,518,1516,998
6971,1,0,23,0,-23
6972,1,0,18,0,-18
6973,0,0,67,0,-67
6974,0,0,81,0,-81
6975,0,0,31,0,-31
6976,1,0,33,0,-33
6977,1,0,42,0,-42
6978,0,0,6,0,-6
6979,0,0,19,0,-19
6980,0,0,71,0,-71
6981,0,0,27,0,-27
6982,1,0,175,0,-175
6983,1,0,13,0,-13
6984,0,0,223,0,-223
6985,0,0,62,0,-62
6986,1,1,663,1462,799
6987,0,0,16,0,-16
6988,1,1,546,1235,689
6989,0,0,3,0,-3
6990,0,0,78,0,-78
6991,0,0,0,0,0
6992,1,1,267,1239,972
6993,0,0,48,0,-48
6994,0,0,17,0,-17
6995,1,0,31,0,-31
6996,1,1,235,1445,1210
6997,1,0,41,0,-41
6998,1,0,11,0,-11
6999,1,1,183,1427,1244
7000,0,0,28,0,-28
7001,0,0,41,0,-41
7002,1,1,717,1385,668
7003,1,0,30,0,-30
7004,0,0,36,0,-36
7005,0,0,20,0,-20
7006,1,1,1217,1651,434
7007,0,0,30,0,-30
7008,0,0,0,0,0
7009,1,1,2201,1335,-866
7010,1,1,638,1212,574
7011,1,0,8,0,-8
7012,0,0,16,0,-16
7013,0,0,3,0,-3
7014,0,0,0,0,0
7015,1,1,680,1424,744
7016,1,1,96,1802,1706
7017,1,0,1,0,-1
7018,1,0,64,0,-64
7019,1,1,652,1500,848
7020,0,0,57,0,-57
7021,0,0,42,0,-42
7022,1,1,178,1261,1083
7023,1,1,866,1593,727
7024,1,1,568,1563,995
7025,0,0,68,0,-68
7026,0,0,154,0,-154
7027,0,0,2,0,-2
7028,1,0,24,0,-24
7029,0,0,127,0,-127
7030,1,1,628,1477,849
7031,1,1,1145,1512,367
7032,1,1,351,1360,1009
7033,0,0,2,0,-2
7034,0,0,31,0,-31
7035,0,0,51,0,-51
7036,1,0,11,0,-11
7037,1,1,654,1302,648
7038,0,0,83,0,-83
7039,1,1,100,1537,1437
7040,1,0,43,0,-43
7041,1,1,469,1256,787
7042,0,0,1,0,-1
7043,0,0,16,0,-16
7044,0,0,19,0,-19
7045,1,1,174,5889,5715
7046,1,0,43,0,-43
7047,1,0,5,0,-5
7048,0,0,7,0,-7
7049,1,1,575,1414,839
7050,0,0,44,0,-44
7051,0,0,0,0,0
7052,1,1,38,1509,1471
7053,1,1,815,1496,681
7054,1,1,480,1365,885
7055,1,1,705,1571,866
7056,0,0,33,0,-33
7057,1,1,565,1531,966
7058,0,0,53,0,-53
7059,1,0,35,0,-35
7060,1,0,50,0,-50
7061,1,1,275,1371,1096
7062,0,0,47,0,-47
7063,0,0,26,0,-26
7064,1,0,215,0,-215
7065,0,0,15,0,-15
7066,0,0,105,0,-105
7067,1,0,14,0,-14
7068,1,0,29,0,-29
7069,1,1,480,2105,1625
7070,1,0,7,0,-7
7071,0,0,26,0,-26
7072,1,0,7,0,-7
7073,0,0,56,0,-56
7074,0,0,26,0,-26
7075,1,0,2,0,-2
7076,0,0,62,0,-62
7077,1,1,55,2695,2640
7078,1,1,1620,1281,-339
7079,1,1,2660,3763,1103
7080,1,1,39,2336,2297
7081,1,0,18,0,-18
7082,0,0,120,0,-120
7083,1,0,59,0,-59
7084,0,0,91,0,-91
7085,0,0,39,0,-39
7086,1,0,8,0,-8
7087,1,1,481,1213,732
7088,1,1,1312,1347,35
7089,1,0,9,0,-9
7090,1,1,299,1780,1481
7091,1,0,9,0,-9
7092,1,0,29,0,-29
7093,0,0,11,0,-11
7094,0,0,62,0,-62
7095,0,0,220,0,-220
7096,1,0,24,0,-24
7097,1,1,1129,2530,1401
7098,0,0,79,0,-79
7099,0,0,44,0,-44
7100,1,1,407,1334,927
7101,0,0,20,0,-20
7102,0,0,54,0,-54
7103,1,1,190,1397,1207
7104,1,0,27,0,-27
7105,1,1,70,1393,1323
7106,0,0,68,0,-68
7107,0,0,0,0,0
7108,1,0,49,0,-49
7109,1,1,751,1216,465
7110,0,0,65,0,-65
7111,1,0,7,0,-7
7112,0,0,57,0,-57
7113,1,0,28,0,-28
7114,1,0,1,0,-1
7115,0,0,95,0,-95
7116,0,0,70,0,-70
7117,0,0,11,0,-11
7118,1,0,9,0,-9
7119,1,1,296,2179,1883
7120,1,0,174,0,-174
7121,1,0,64,0,-64
7122,1,1,397,1575,1178
7123,0,0,134,0,-134
7124,1,0,13,0,-13
7125,0,0,60,0,-60
7126,1,1,45,1665,1620
7127,1,1,1479,1235,-244
7128,1,1,374,2641,2267
7129,0,0,15,0,-15
7130,1,1,98,1588,1490
7131,1,1,944,1352,408
7132,0,0,27,0,-27
7133,0,0,18,0,-18
7134,0,0,3,0,-3
7135,0,0,47,0,-47
7136,1,0,54,0,-54
7137,1,1,272,1224,952
7138,1,0,17,0,-17
7139,1,0,55,0,-55
7140,1,1,131,1556,1425
7141,1,0,7,0,-7
7142,1,0,65,0,-65
7143,1,0,65,0,-65
7144,0,0,93,0,-93
7145,1,0,31,0,-31
7146,1,0,76,0,-76
7147,0,0,68,0,-68
7148,1,1,525,1931,1406
7149,0,0,15,0,-15
7150,1,1,309,1845,1536
7151,0,0,117,0,-117
7152,1,1,52,1452,1400
7153,0,0,35,0,-35
7154,0,0,87,0,-87
7155,0,0,116,0,-116
7156,1,1,314,1213,899
7157,1,0,39,0,-39
7158,1,0,49,0,-49
7159,0,0,35,0,-35
7160,1,1,1282,1260,-22
7161,1,1,1529,1991,462
7162,1,0,6,0,-6
7163,0,0,0,0,0
7164,0,0,65,0,-65
7165,0,0,6,0,-6
7166,0,0,127,0,-127
7167,0,0,82,0,-82
7168,1,0,11,0,-11
7169,1,1,114,1380,1266
7170,1,0,54,0,-54
7171,0,0,17,0,-17
7172,0,0,58,0,-58
7173,1,0,55,0,-55
7174,0,0,3,0,-3
7175,0,0,17,0,-17
7176,0,0,75,0,-75
7177,0,0,26,0,-26
7178,0,0,18,0,-18
7179,1,1,349,1552,1203
7180,1,1,61,1306,1245
7181,1,1,318,1431,1113
7182,0,0,6,0,-6
7183,1,0,14,0,-14
7184,1,0,58,0,-58
7185,0,0,116,0,-116
7186,0,0,74,0,-74
7187,0,0,74,0,-74
7188,0,0,17,0,-17
7189,0,0,88,0,-88
7190,0,0,17,0,-17
7191,1,0,70,0,-70
7192,0,0,115,0,-115
7193,1,1,711,1467,756
7194,1,0,41,0,-41
7195,0,0,17,0,-17
7196,1,1,749,1270,521
7197,1,0,13,0,-13
7198,0,0,73,0,-73
7199,1,1,1546,1866,320
7200,0,0,70,0,-70
7201,1,1,434,1220,786
7202,1,0,21,0,-21
7203,1,1,647,1288,641
7204,0,0,64,0,-64
7205,1,0,46,0,-46
7206,1,0,4,0,-4
7207,1,0,46,0,-46
7208,0,0,4,0,-4
7209,0,0,72,0,-72
7210,0,0,3,0,-3
7211,0,0,64,0,-64
7212,1,0,60,0,-60
7213,1,1,1927,1217,-710
7214,1,1,585,1205,620
7215,1,0,10,0,-10
7216,1,1,456,1428,972
7217,1,0,27,0,-27
7218,0,0,7,0,-7
7219,0,0,17,0,-17
7220,0,0,38,0,-38
7221,0,0,22,0,-22
7222,0,0,10,0,-10
7223,1,0,18,0,-18
7224,0,0,248,0,-248
7225,1,1,234,1267,1033
7226,1,1,937,1203,266
7227,1,0,7,0,-7
7228,1,1,670,1865,1195
7229,1,1,694,1509,815
7230,1,1,816,1572,756
7231,1,1,22,1541,1519
7232,0,0,10,0,-10
7233,0,0,3,0,-3
7234,0,0,30,0,-30
7235,1,1,59,1495,1436
7236,1,0,17,0,-17
7237,1,1,282,1305,1023
7238,1,0,57,0,-57
7239,0,0,22,0,-22
7240,1,0,107,0,-107
7241,0,0,61,0,-61
7242,1,1,33,1575,1542
7243,1,1,424,1353,929
7244,0,0,77,0,-77
7245,0,0,30,0,-30
7246,0,0,122,0,-122
7247,1,1,745,1562,817
7248,1,1,157,1526,1369
7249,0,0,25,0,-25
7250,0,0,0,0,0
7251,0,0,20,0,-20
7252,0,0,119,0,-119
7253,1,1,1789,1720,-69
7254,1,1,2633,1457,-1176
7255,0,0,22,0,-22
7256,1,0,53,0,-53
7257,0,0,33,0,-33
7258,0,0,98,0,-98
7259,1,1,882,2216,1334
7260,0,0,26,0,-26
7261,1,1,1523,3202,1679
7262,1,0,199,0,-199
7263,1,0,232,0,-232
7264,0,0,130,0,-130
7265,1,0,55,0,-55
7266,1,0,31,0,-31
7267,1,0,116,0,-116
7268,0,0,13,0,-13
7269,0,0,6,0,-6
7270,1,0,100,0,-100
7271,0,0,231,0,-231
7272,1,1,1005,1281,276
7273,0,0,40,0,-40
7274,0,0,10,0,-10
7275,1,1,326,1594,1268
7276,1,1,1009,1427,418
7277,1,0,32,0,-32
7278,1,1,21,4392,4371
7279,0,0,14,0,-14
7280,0,0,81,0,-81
7281,1,0,72,0,-72
7282,1,0,139,0,-139
7283,1,1,89,1535,1446
7284,1,1,21,1312,1291
7285,1,1,354,1461,1107
7286,0,0,38,0,-38
7287,1,1,231,1706,1475
7288,0,0,10,0,-10
7289,0,0,65,0,-65
7290,1,0,7,0,-7
7291,0,0,74,0,-74
7292,0,0,119,0,-119
7293,0,0,60,0,-60
7294,0,0,50,0,-50
7295,0,0,22,0,-22
7296,1,1,302,2023,1721
7297,0,0,11,0,-11
7298,0,0,246,0,-246
7299,1,1,888,1305,417
7300,1,1,200,1474,1274
7301,0,0,20,0,-20
7302,0,0,89,0,-89
7303,1,1,150,1750,1600
7304,1,0,129,0,-129
7305,1,0,20,0,-20
7306,1,1,619,2620,2001
7307,0,0,67,0,-67
7308,1,1,301,1615,1314
7309,1,1,62,1278,1216
7310,0,0,25,0,-25
7311,1,1,78,1545,1467
7312,0,0,23,0,-23
7313,0,0,14,0,-14
7314,0,0,63,0,-63
7315,1,1,94,1237,1143
7316,1,0,27,0,-27
7317,1,0,6,0,-6
7318,1,1,213,1502,1289
7319,1,0,1,0,-1
7320,0,0,12,0,-12
7321,0,0,15,0,-15
7322,1,0,208,0,-208
7323,1,1,474,1269,795
7324,0,0,72,0,-72
7325,1,1,1344,1204,-140
7326,1,0,25,0,-25
7327,0,0,150,0,-150
7328,1,0,214,0,-214
7329,0,0,24,0,-24
7330,0,0,135,0,-135
7331,1,0,31,0,-31
7332,1,0,57,0,-57
7333,1,1,712,1248,536
7334,0,0,25,0,-25
7335,0,0,28,0,-28
7336,1,1,234,1484,1250
7337,1,1,35,3310,3275
7338,0,0,185,0,-185
7339,1,1,265,1214,949
7340,0,0,1,0,-1
7341,1,0,13,0,-13
7342,1,1,1378,1573,195
7343,0,0,16,0,-16
7344,1,1,1770,1407,-363
7345,0,0,84,0,-84
7346,1,0,109,0,-109
7347,0,0,4,0,-4
7348,0,0,13,0,-13
7349,1,0,49,0,-49
7350,1,1,158,1242,1084
7351,0,0,27,0,-27
7352,0,0,10,0,-10
7353,1,0,36,0,-36
7354,0,0,21,0,-21
7355,0,0,25,0,-25
7356,1,0,13,0,-13
7357,0,0,49,0,-49
7358,0,0,2,0,-2
7359,1,0,92,0,-92
7360,0,0,33,0,-33
7361,1,1,226,1262,1036
7362,1,0,38,0,-38
7363,1,0,1,0,-1
7364,1,0,0,0,0
7365,1,1,603,1880,1277
7366,1,0,22,0,-22
7367,0,0,10,0,-10
7368,1,1,862,1404,542
7369,0,0,19,0,-19
7370,0,0,84,0,-84
7371,0,0,25,0,-25
7372,1,1,317,1480,1163
7373,0,0,48,0,-48
7374,0,0,13,0,-13
7375,1,1,313,1602,1289
7376,1,1,1165,1716,551
7377,1,1,131,1312,1181
7378,1,1,111,1490,1379
7379,1,0,108,0,-108
7380,0,0,133,0,-133
7381,1,0,6,0,-6
7382,1,1,1042,3179,2137
7383,1,0,12,0,-12
7384,1,1,450,1401,951
7385,0,0,62,0,-62
7386,0,0,3,0,-3
7387,1,0,89,0,-89
7388,1,1,292,1296,1004
7389,1,0,49,0,-49
7390,1,0,103,0,-103
7391,1,1,772,1341,569
7392,1,1,62,1245,1183
7393,0,0,37,0,-37
7394,1,1,979,1399,420
7395,1,1,241,1267,1026
7396,0,0,46,0,-46
7397,0,0,29,0,-29
7398,1,1,630,1427,797
7399,1,0,47,0,-47
7400,0,0,2,0,-2
7401,0,0,12,0,-12
7402,1,1,807,1781,974
7403,1,0,92,0,-92
7404,1,0,21,0,-21
7405,1,0,85,0,-85
7406,0,0,26,0,-26
7407,0,0,6,0,-6
7408,0,0,60,0,-60
7409,1,0,40,0,-40
7410,1,1,697,2556,1859
7411,1,0,37,0,-37
7412,1,0,1,0,-1
7413,1,0,33,0,-33
7414,0,0,60,0,-60
7415,1,1,132,1376,1244
7416,1,1,116,1265,1149
7417,0,0,52,0,-52
7418,1,0,5,0,-5
7419,1,1,131,1524,1393
7420,0,0,36,0,-36
7421,1,0,16,0,-16
7422,0,0,20,0,-20
7423,1,0,65,0,-65
7424,1,0,32,0,-32
7425,1,0,1,0,-1
7426,1,0,32,0,-32
7427,1,0,5,0,-5
7428,1,0,21,0,-21
7429,1,0,54,0,-54
7430,1,1,391,1466,1075
7431,0,0,30,0,-30
7432,1,1,1113,1426,313
7433,1,1,532,1200,668
7434,0,0,46,0,-46
7435,0,0,10,0,-10
7436,1,1,806,2284,1478
7437,0,0,60,0,-60
7438,1,0,28,0,-28
7439,1,0,42,0,-42
7440,1,1,1314,1799,485
7441,1,1,162,1946,1784
7442,1,0,9,0,-9
7443,0,0,1,0,-1
7444,1,1,603,1259,656
7445,0,0,35,0,-35
7446,1,1,484,1720,1236
7447,1,1,435,1429,994
7448,0,0,60,0,-60
7449,0,0,9,0,-9
7450,1,0,3,0,-3
7451,1,1,948,1233,285
7452,1,0,26,0,-26
7453,1,1,379,1235,856
7454,1,1,206,1244,1038
7455,1,0,101,0,-101
7456,0,0,11,0,-11
7457,1,1,483,2929,2446
7458,0,0,58,0,-58
7459,0,0,3,0,-3
7460,0,0,0,0,0
7461,1,1,169,1640,1471
7462,1,0,26,0,-26
7463,1,0,17,0,-17
7464,0,0,60,0,-60
7465,0,0,107,0,-107
7466,1,1,1509,1491,-18
7467,0,0,125,0,-125
7468,1,1,627,1560,933
7469,0,0,29,0,-29
7470,1,0,27,0,-27
7471,0,0,2,0,-2
7472,1,1,153,2650,2497
7473,0,0,109,0,-109
7474,1,0,5,0,-5
7475,1,1,1484,1293,-191
7476,0,0,56,0,-56
7477,0,0,27,0,-27
7478,1,0,107,0,-107
7479,1,0,80,0,-80
7480,1,1,713,2494,1781
7481,0,0,80,0,-80
7482,0,0,20,0,-20
7483,0,0,45,0,-45
7484,1,0,54,0,-54
7485,1,0,78,0,-78
7486,0,0,53,0,-53
7487,1,0,123,0,-123
7488,0,0,120,0,-120
7489,1,1,168,1343,1175
7490,1,1,158,2023,1865
7491,1,0,179,0,-179
7492,1,1,563,2021,1458
7493,0,0,336,0,-336
7494,0,0,142,0,-142
7495,0,0,100,0,-100
7496,0,0,10,0,-10
7497,0,0,19,0,-19
7498,0,0,71,0,-71
7499,1,0,59,0,-59
7500,0,0,54,0,-54
7501,0,0,21,0,-21
7502,1,1,504,1217,713
7503,0,0,48,0,-48
7504,1,0,27,0,-27
7505,1,1,652,1278,626
7506,0,0,4,0,-4
7507,1,0,3,0,-3
7508,0,0,54,0,-54
7509,1,0,45,0,-45
7510,1,0,35,0,-35
7511,1,0,34,0,-34
7512,0,0,16,0,-16
7513,1,1,410,1726,1316
7514,0,0,34,0,-34
7515,1,1,165,1213,1048
7516,0,0,12,0,-12
7517,0,0,20,0,-20
7518,1,1,465,1209,744
7519,0,0,26,0,-26
7520,1,0,14,0,-14
7521,0,0,6,0,-6
7522,1,0,6,0,-6
7523,1,0,14,0,-14
7524,1,1,2686,1328,-1358
7525,1,0,24,0,-24
7526,0,0,3,0,-3
7527,0,0,39,0,-39
7528,1,0,125,0,-125
7529,1,1,422,1472,1050
7530,1,0,57,0,-57
7531,0,0,44,0,-44
7532,1,1,123,1473,1350
7533,1,0,2,0,-2
7534,1,0,65,0,-65
7535,0,0,14,0,-14
7536,0,0,7,0,-7
7537,1,1,277,1758,1481
7538,1,0,4,0,-4
7539,0,0,103,0,-103
7540,0,0,9,0,-9
7541,1,1,886,1402,516
7542,0,0,76,0,-76
7543,1,0,63,0,-63
7544,1,0,244,0,-244
7545,0,0,1,0,-1
7546,0,0,65,0,-65
7547,1,1,493,1390,897
7548,1,1,2357,1601,-756
7549,0,0,34,0,-34
7550,1,1,435,1450,1015
7551,1,0,276,0,-276
7552,1,0,102,0,-102
7553,1,1,86,1206,1120
7554,1,1,658,1603,945
7555,0,0,28,0,-28
7556,1,1,582,1433,851
7557,1,0,18,0,-18
7558,0,0,33,0,-33
7559,0,0,1,0,-1
7560,1,1,262,2481,2219
7561,1,0,19,0,-19
7562,1,1,551,1242,691
7563,1,0,16,0,-16
7564,1,0,117,0,-117
7565,0,0,49,0,-49
7566,1,1,83,3249,3166
7567,0,0,82,0,-82
7568,0,0,7,0,-7
7569,1,0,109,0,-109
7570,0,0,52,0,-52
7571,0,0,74,0,-74
7572,1,1,1305,3790,2485
7573,0,0,26,0,-26
7574,0,0,1,0,-1
7575,0,0,73,0,-73
7576,1,1,540,1718,1178
7577,1,1,532,1660,1128
7578,1,0,57,0,-57
7579,1,0,6,0,-6
7580,1,1,1013,1225,212
7581,1,0,12,0,-12
7582,1,0,1,0,-1
7583,1,1,523,1297,774
7584,0,0,23,0,-23
