ID,Флаг дозвона,Флаг продажи,Расходы,PV,NPV
7532,1,0,2,0,-2
7533,1,1,252,1535,1283
7534,1,0,12,0,-12
7535,1,0,8,0,-8
7536,1,1,745,1259,514
7537,1,0,51,0,-51
7538,1,1,851,1716,865
7539,1,0,15,0,-15
7540,1,1,677,2782,2105
7541,1,0,95,0,-95
7542,1,0,23,0,-23
7543,1,0,133,0,-133
7544,0,0,17,0,-17
7545,0,0,43,0,-43
7546,1,0,13,0,-13
7547,1,0,19,0,-19
7548,1,1,1114,1258,144
7549,0,0,53,0,-53
7550,1,1,479,1679,1200
7551,0,0,77,0,-77
7552,0,0,46,0,-46
7553,1,0,11,0,-11
7554,1,1,288,1326,1038
7555,1,1,185,3481,3296
7556,0,0,6,0,-6
7557,1,0,29,0,-29
7558,1,1,365,1437,1072
7559,0,0,2,0,-2
7560,1,0,50,0,-50
7561,1,1,177,1514,1337
7562,1,1,388,1639,1251
7563,0,0,1,0,-1
7564,1,0,42,0,-42
7565,1,1,123,1625,1502
7566,0,0,41,0,-41
7567,0,0,144,0,-144
7568,1,0,28,0,-28
7569,1,1,47,2748,2701
7570,0,0,10,0,-10
7571,0,0,95,0,-95
7572,1,1,217,2117,1900
7573,0,0,16,0,-16
7574,1,0,113,0,-113
7575,0,0,36,0,-36
7576,0,0,133,0,-133
7577,1,0,17,0,-17
7578,1,0,0,0,0
7579,0,0,12,0,-12
7580,0,0,31,0,-31
7581,0,0,86,0,-86
7582,0,0,96,0,-96
7583,1,1,577,2011,1434
7584,1,0,36,0,-36
7585,0,0,7,0,-7
7586,1,1,202,1291,1089
7587,1,1,104,1268,1164
7588,0,0,42,0,-42
7589,1,1,664,1536,872
7590,1,0,4,0,-4
7591,0,0,3,0,-3
7592,1,0,42,0,-42
7593,1,1,257,2603,2346
7594,1,0,9,0,-9
7595,0,0,78,0,-78
7596,0,0,14,0,-14
7597,0,0,147,0,-147
7598,1,0,127,0,-127
7599,0,0,127,0,-127
7600,0,0,18,0,-18
7601,1,0,11,0,-11
7602,1,0,47,0,-47
7603,1,1,550,1203,653
7604,0,0,34,0,-34
7605,1,0,21,0,-21
7606,0,0,67,0,-67
7607,0,0,8,0,-8
7608,1,1,249,3403,3154
7609,0,0,5,0,-5
7610,1,1,531,1632,1101
7611,0,0,28,0,-28
7612,0,0,2,0,-2
7613,1,0,4,0,-4
7614,1,0,103,0,-103
7615,0,0,3,0,-3
7616,1,1,395,3383,2988
7617,1,1,488,1806,1318
7618,1,0,12,0,-12
7619,1,1,84,1289,1205
7620,0,0,12,0,-12
7621,1,0,166,0,-166
7622,0,0,18,0,-18
7623,1,1,160,2010,1850
7624,1,1,298,1443,1145
7625,1,0,14,0,-14
7626,1,0,24,0,-24
7627,0,0,14,0,-14
7628,0,0,12,0,-12
7629,1,0,5,0,-5
7630,1,0,22,0,-22
7631,1,0,29,0,-29
7632,0,0,12,0,-12
7633,0,0,0,0,0
7634,0,0,7,0,-7
7635,1,1,1070,1591,521
7636,0,0,40,0,-40
7637,1,1,634,1885,1251
7638,1,0,48,0,-48
7639,0,0,37,0,-37
7640,1,1,360,1649,1289
7641,1,1,44,1271,1227
7642,0,0,45,0,-45
7643,1,0,41,0,-41
7644,0,0,9,0,-9
7645,1,0,2,0,-2
7646,1,1,350,1371,1021
7647,1,0,35,0,-35
7648,1,1,505,1451,946
7649,0,0,31,0,-31
7650,1,1,795,1728,933
7651,1,0,115,0,-115
7652,0,0,51,0,-51
7653,0,0,14,0,-14
7654,0,0,19,0,-19
7655,0,0,45,0,-45
7656,0,0,1,0,-1
7657,0,0,13,0,-13
7658,1,1,96,1653,1557
7659,1,0,39,0,-39
7660,1,1,1139,1359,220
7661,1,0,12,0,-12
7662,0,0,7,0,-7
7663,0,0,250,0,-250
7664,1,1,710,1568,858
7665,0,0,56,0,-56
7666,1,0,40,0,-40
7667,1,0,47,0,-47
7668,1,0,46,0,-46
7669,1,1,84,1485,1401
7670,1,1,732,1213,481
7671,0,0,37,0,-37
7672,1,1,956,1946,990
7673,1,1,229,1257,1028
7674,0,0,26,0,-26
7675,1,0,122,0,-122
7676,0,0,80,0,-80
7677,1,1,437,1339,902
7678,0,0,174,0,-174
7679,1,1,187,1378,1191
7680,1,0,2,0,-2
7681,0,0,1,0,-1
7682,1,0,168,0,-168
7683,1,0,21,0,-21
7684,1,1,245,1304,1059
7685,1,1,93,1518,1425
7686,1,0,36,0,-36
7687,0,0,250,0,-250
7688,1,0,78,0,-78
7689,0,0,133,0,-133
7690,1,1,82,1440,1358
7691,1,1,1062,1460,398
7692,0,0,0,0,0
7693,1,1,914,1441,527
7694,0,0,90,0,-90
7695,1,1,362,1717,1355
7696,0,0,123,0,-123
7697,1,1,708,1316,608
7698,1,1,179,1369,1190
7699,0,0,98,0,-98
7700,0,0,11,0,-11
7701,1,0,18,0,-18
7702,1,1,95,1450,1355
7703,0,0,26,0,-26
7704,1,0,102,0,-102
7705,1,1,893,2372,1479
7706,0,0,59,0,-59
7707,0,0,36,0,-36
7708,0,0,1,0,-1
7709,1,1,557,1281,724
7710,0,0,179,0,-179
7711,1,1,196,1307,1111
7712,0,0,62,0,-62
7713,0,0,101,0,-101
7714,0,0,116,0,-116
7715,1,0,11,0,-11
7716,0,0,10,0,-10
7717,1,0,5,0,-5
7718,1,0,9,0,-9
7719,1,1,362,1333,971
7720,1,1,1052,1493,441
7721,0,0,26,0,-26
7722,0,0,3,0,-3
7723,1,0,1,0,-1
7724,0,0,22,0,-22
7725,0,0,67,0,-67
7726,0,0,49,0,-49
7727,0,0,127,0,-127
7728,0,0,59,0,-59
7729,0,0,17,0,-17
7730,0,0,15,0,-15
7731,0,0,37,0,-37
7732,1,1,302,1601,1299
7733,1,0,20,0,-20
7734,0,0,33,0,-33
7735,0,0,37,0,-37
7736,0,0,34,0,-34
7737,0,0,2,0,-2
7738,0,0,0,0,0
7739,1,1,747,1297,550
7740,0,0,25,0,-25
7741,0,0,37,0,-37
7742,1,1,160,1828,1668
7743,1,0,22,0,-22
7744,0,0,33,0,-33
7745,0,0,85,0,-85
7746,0,0,2,0,-2
7747,0,0,5,0,-5
7748,1,0,40,0,-40
7749,1,0,1,0,-1
7750,0,0,8,0,-8
7751,1,1,16,1285,1269
7752,1,1,913,1260,347
7753,0,0,69,0,-69
7754,0,0,8,0,-8
7755,0,0,33,0,-33
7756,0,0,30,0,-30
7757,1,0,22,0,-22
7758,1,1,703,1436,733
7759,1,0,36,0,-36
7760,0,0,32,0,-32
7761,0,0,172,0,-172
7762,1,1,240,1247,1007
7763,0,0,105,0,-105
7764,0,0,17,0,-17
7765,1,1,527,1430,903
7766,0,0,37,0,-37
7767,0,0,12,0,-12
7768,1,0,4,0,-4
7769,1,0,96,0,-96
7770,1,0,40,0,-40
7771,1,0,74,0,-74
7772,1,1,786,1435,649
7773,1,1,504,1215,711
7774,1,0,19,0,-19
7775,1,1,399,1894,1495
7776,1,1,450,1203,753
7777,1,0,19,0,-19
7778,1,0,96,0,-96
7779,1,0,44,0,-44
7780,0,0,60,0,-60
7781,1,1,918,1506,588
7782,1,1,221,4510,4289
7783,1,0,35,0,-35
7784,1,1,354,1388,1034
7785,1,1,441,1410,969
7786,0,0,54,0,-54
7787,1,0,46,0,-46
7788,1,0,78,0,-78
7789,1,0,97,0,-97
7790,0,0,30,0,-30
7791,0,0,69,0,-69
7792,0,0,7,0,-7
7793,0,0,91,0,-91
7794,0,0,5,0,-5
7795,1,1,917,1573,656
7796,1,0,153,0,-153
7797,1,0,88,0,-88
7798,1,0,32,0,-32
7799,1,1,163,1355,1192
7800,1,1,842,1407,565
7801,1,0,94,0,-94
7802,0,0,72,0,-72
7803,0,0,74,0,-74
7804,1,0,78,0,-78
7805,0,0,69,0,-69
7806,1,1,444,1200,756
7807,1,1,196,1292,1096
7808,1,0,30,0,-30
7809,1,1,63,1660,1597
7810,0,0,0,0,0
7811,0,0,31,0,-31
7812,1,1,1209,1335,126
7813,0,0,2,0,-2
7814,1,0,54,0,-54
7815,1,1,888,1259,371
7816,1,0,15,0,-15
7817,1,1,244,1595,1351
7818,0,0,6,0,-6
7819,0,0,84,0,-84
7820,1,0,45,0,-45
7821,1,1,399,1268,869
7822,0,0,5,0,-5
7823,0,0,161,0,-161
7824,0,0,1,0,-1
7825,1,1,829,1251,422
7826,0,0,70,0,-70
7827,1,1,166,2563,2397
7828,0,0,35,0,-35
7829,1,1,726,1438,712
7830,1,1,153,1373,1220
7831,1,1,403,1521,1118
7832,1,0,11,0,-11
7833,1,0,24,0,-24
7834,1,0,22,0,-22
7835,0,0,66,0,-66
7836,1,0,36,0,-36
7837,1,1,653,1288,635
7838,1,1,135,1251,1116
7839,1,1,65,1249,1184
7840,0,0,29,0,-29
7841,1,0,99,0,-99
7842,0,0,60,0,-60
7843,1,1,90,1223,1133
7844,1,1,1606,1792,186
7845,1,1,479,1444,965
7846,1,1,383,1294,911
7847,1,0,36,0,-36
7848,0,0,125,0,-125
7849,0,0,40,0,-40
7850,1,1,160,1390,1230
7851,0,0,25,0,-25
7852,0,0,109,0,-109
7853,1,0,17,0,-17
7854,0,0,78,0,-78
7855,1,1,456,1508,1052
7856,0,0,11,0,-11
7857,1,1,160,2116,1956
7858,1,0,61,0,-61
7859,1,1,167,1240,1073
7860,0,0,189,0,-189
7861,0,0,32,0,-32
7862,1,1,611,2392,1781
7863,1,0,26,0,-26
7864,1,0,63,0,-63
7865,1,0,25,0,-25
7866,1,1,417,1883,1466
7867,1,0,31,0,-31
7868,0,0,21,0,-21
7869,1,0,2,0,-2
7870,1,1,760,1405,645
7871,1,1,118,1636,1518
7872,0,0,52,0,-52
7873,0,0,21,0,-21
7874,0,0,6,0,-6
7875,1,0,41,0,-41
7876,0,0,222,0,-222
7877,1,0,63,0,-63
7878,0,0,35,0,-35
7879,1,0,53,0,-53
7880,1,1,743,1789,1046
7881,0,0,44,0,-44
7882,0,0,183,0,-183
7883,0,0,10,0,-10
7884,1,0,30,0,-30
7885,1,1,171,1629,1458
7886,0,0,23,0,-23
7887,0,0,129,0,-129
7888,0,0,85,0,-85
7889,1,0,39,0,-39
7890,0,0,17,0,-17
7891,0,0,21,0,-21
7892,1,0,2,0,-2
7893,1,0,15,0,-15
7894,0,0,72,0,-72
7895,1,1,408,1822,1414
7896,1,0,66,0,-66
7897,0,0,36,0,-36
7898,1,0,5,0,-5
7899,1,0,152,0,-152
7900,1,1,1734,1445,-289
7901,1,1,217,1969,1752
7902,0,0,36,0,-36
7903,1,1,136,1225,1089
7904,1,1,347,1402,1055
7905,1,1,192,1470,1278
7906,0,0,9,0,-9
7907,1,1,52,1775,1723
7908,1,1,244,2154,1910
7909,1,0,38,0,-38
7910,1,0,177,0,-177
7911,0,0,62,0,-62
7912,1,1,269,1769,1500
7913,1,1,2184,1257,-927
7914,1,1,203,1223,1020
7915,1,1,59,1404,1345
7916,0,0,21,0,-21
7917,1,0,17,0,-17
7918,0,0,148,0,-148
7919,0,0,4,0,-4
7920,0,0,21,0,-21
7921,1,1,861,2058,1197
7922,0,0,111,0,-111
7923,1,0,159,0,-159
7924,1,0,139,0,-139
7925,1,1,668,1473,805
7926,0,0,14,0,-14
7927,1,0,20,0,-20
7928,0,0,65,0,-65
7929,0,0,8,0,-8
7930,1,1,404,1899,1495
7931,1,0,10,0,-10
7932,0,0,7,0,-7
7933,0,0,64,0,-64
7934,0,0,6,0,-6
7935,1,0,159,0,-159
7936,1,0,21,0,-21
7937,0,0,76,0,-76
7938,1,1,65,1407,1342
7939,1,0,53,0,-53
7940,1,0,32,0,-32
7941,1,0,34,0,-34
7942,0,0,82,0,-82
7943,1,1,1015,1271,256
7944,1,1,492,1220,728
7945,0,0,131,0,-131
7946,0,0,2,0,-2
7947,0,0,39,0,-39
7948,1,0,129,0,-129
7949,1,0,16,0,-16
7950,1,0,48,0,-48
7951,1,1,155,2760,2605
7952,0,0,79,0,-79
7953,0,0,35,0,-35
7954,1,0,75,0,-75
7955,1,1,358,1263,905
7956,1,0,11,0,-11
7957,0,0,88,0,-88
7958,0,0,40,0,-40
7959,1,0,189,0,-189
7960,0,0,9,0,-9
7961,1,1,943,1377,434
7962,1,0,5,0,-5
7963,1,0,26,0,-26
7964,1,1,454,1260,806
7965,1,1,376,1240,864
7966,0,0,11,0,-11
7967,0,0,61,0,-61
7968,0,0,166,0,-166
7969,1,1,782,1325,543
7970,0,0,11,0,-11
7971,1,0,162,0,-162
7972,1,1,1218,2020,802
7973,1,1,102,1438,1336
7974,1,1,375,2446,2071
7975,0,0,1,0,-1
7976,0,0,39,0,-39
7977,1,0,18,0,-18
7978,1,1,1088,1468,380
7979,1,1,595,1370,775
7980,0,0,46,0,-46
7981,1,0,43,0,-43
7982,1,1,139,1570,1431
7983,1,0,31,0,-31
7984,1,0,27,0,-27
7985,0,0,49,0,-49
7986,1,1,196,1362,1166
7987,1,0,23,0,-23
7988,1,0,52,0,-52
7989,1,0,26,0,-26
7990,1,1,150,1344,1194
7991,0,0,5,0,-5
7992,0,0,33,0,-33
7993,0,0,166,0,-166
7994,1,1,305,1495,1190
7995,1,0,52,0,-52
7996,1,1,260,1223,963
7997,0,0,24,0,-24
7998,1,0,56,0,-56
7999,1,1,501,1264,763
8000,1,1,607,1309,702
8001,1,0,48,0,-48
8002,0,0,43,0,-43
8003,1,1,153,2180,2027
8004,1,0,118,0,-118
8005,0,0,7,0,-7
8006,1,1,839,1216,377
8007,0,0,7,0,-7
8008,0,0,0,0,0
8009,0,0,100,0,-100
8010,1,0,0,0,0
8011,1,0,1,0,-1
8012,0,0,1,0,-1
8013,1,1,135,2100,1965
8014,1,1,612,1531,919
8015,0,0,13,0,-13
8016,1,1,136,1248,1112
8017,1,1,1802,1559,-243
8018,0,0,107,0,-107
8019,1,0,13,0,-13
8020,0,0,18,0,-18
8021,1,0,10,0,-10
8022,1,0,1,0,-1
8023,1,0,172,0,-172
8024,1,0,55,0,-55
8025,1,0,67,0,-67
8026,1,0,2,0,-2
8027,1,0,15,0,-15
8028,0,0,3,0,-3
8029,1,1,696,1293,597
8030,0,0,6,0,-6
8031,0,0,68,0,-68
8032,1,1,630,1505,875
8033,1,1,30,1325,1295
8034,1,1,117,1205,1088
8035,0,0,9,0,-9
8036,1,0,116,0,-116
8037,0,0,27,0,-27
8038,1,1,624,1202,578
8039,0,0,3,0,-3
8040,0,0,16,0,-16
8041,0,0,36,0,-36
8042,1,1,1134,1861,727
8043,0,0,40,0,-40
8044,0,0,7,0,-7
8045,1,0,143,0,-143
8046,1,1,70,1228,1158
8047,1,0,32,0,-32
8048,1,0,57,0,-57
8049,1,0,6,0,-6
8050,1,1,150,1493,1343
8051,0,0,104,0,-104
8052,1,1,449,3136,2687
8053,1,0,20,0,-20
8054,1,0,23,0,-23
8055,1,0,8,0,-8
8056,1,1,208,1256,1048
8057,1,0,63,0,-63
8058,1,0,12,0,-12
8059,0,0,69,0,-69
8060,0,0,86,0,-86
8061,1,1,558,1300,742
8062,1,0,26,0,-26
8063,0,0,24,0,-24
8064,1,1,183,1691,1508
8065,1,1,580,1728,1148
8066,0,0,18,0,-18
8067,1,0,22,0,-22
8068,0,0,22,0,-22
8069,1,0,12,0,-12
8070,0,0,79,0,-79
8071,1,1,86,1285,1199
8072,0,0,145,0,-145
8073,0,0,82,0,-82
8074,0,0,73,0,-73
8075,0,0,0,0,0
8076,1,0,13,0,-13
8077,1,0,5,0,-5
8078,1,0,15,0,-15
8079,1,0,26,0,-26
8080,1,1,529,1526,997
8081,1,0,72,0,-72
8082,0,0,64,0,-64
8083,1,0,7,0,-7
8084,0,0,47,0,-47
8085,1,0,1,0,-1
8086,0,0,1,0,-1
8087,1,1,1343,2136,793
8088,0,0,41,0,-41
8089,1,0,4,0,-4
8090,1,0,31,0,-31
8091,1,0,79,0,-79
8092,0,0,49,0,-49
8093,1,1,1289,2422,1133
8094,0,0,33,0,-33
8095,1,0,25,0,-25
8096,1,1,443,1408,965
8097,0,0,188,0,-188
8098,1,0,25,0,-25
8099,1,1,122,2965,2843
8100,0,0,12,0,-12
8101,0,0,50,0,-50
8102,1,0,15,0,-15
8103,1,0,33,0,-33
8104,1,0,65,0,-65
8105,0,0,10,0,-10
8106,1,1,256,2534,2278
8107,0,0,18,0,-18
8108,0,0,15,0,-15
8109,1,1,813,1296,483
8110,0,0,22,0,-22
8111,1,1,1027,1361,334
8112,1,0,183,0,-183
8113,0,0,67,0,-67
8114,0,0,13,0,-13
8115,1,1,358,1238,880
8116,0,0,16,0,-16
8117,1,1,143,1227,1084
8118,1,0,22,0,-22
8119,0,0,20,0,-20
8120,1,0,15,0,-15
8121,0,0,1,0,-1
8122,1,1,553,1827,1274
8123,1,0,86,0,-86
8124,1,0,94,0,-94
8125,0,0,69,0,-69
8126,0,0,207,0,-207
8127,1,1,41,1347,1306
8128,0,0,100,0,-100
8129,1,1,461,1238,777
8130,1,0,7,0,-7
8131,0,0,12,0,-12
8132,0,0,55,0,-55
8133,1,0,38,0,-38
8134,1,1,264,2265,2001
8135,1,1,512,1705,1193
8136,0,0,19,0,-19
8137,1,1,69,1360,1291
8138,0,0,11,0,-11
8139,0,0,66,0,-66
8140,1,0,15,0,-15
8141,1,0,6,0,-6
8142,1,0,0,0,0
8143,0,0,114,0,-114
8144,0,0,73,0,-73
8145,1,1,40,1601,1561
8146,1,1,197,2452,2255
8147,1,0,42,0,-42
8148,1,1,1011,1251,240
8149,1,0,9,0,-9
8150,1,0,66,0,-66
8151,1,0,10,0,-10
8152,0,0,44,0,-44
8153,0,0,17,0,-17
8154,1,0,0,0,0
8155,0,0,35,0,-35
8156,1,0,17,0,-17
8157,1,1,138,1253,1115
8158,1,0,74,0,-74
8159,0,0,85,0,-85
8160,0,0,126,0,-126
8161,1,1,897,2299,1402
8162,1,1,633,1301,668
8163,0,0,2,0,-2
8164,1,1,818,1310,492
8165,1,1,550,1596,1046
8166,1,1,758,1255,497
8167,0,0,27,0,-27
8168,1,0,10,0,-10
8169,1,0,120,0,-120
8170,1,0,18,0,-18
8171,0,0,53,0,-53
8172,0,0,81,0,-81
8173,0,0,11,0,-11
8174,0,0,59,0,-59
8175,1,1,765,1228,463
8176,1,1,66,1631,1565
8177,1,1,663,1827,1164
8178,1,0,6,0,-6
8179,0,0,23,0,-23
8180,1,1,164,1637,1473
8181,0,0,30,0,-30
8182,1,0,43,0,-43
8183,0,0,42,0,-42
8184,0,0,36,0,-36
8185,1,1,156,1214,1058
8186,1,0,76,0,-76
8187,1,0,51,0,-51
8188,1,0,42,0,-42
8189,0,0,65,0,-65
8190,0,0,30,0,-30
8191,1,0,61,0,-61
8192,0,0,65,0,-65
8193,1,1,121,1286,1165
8194,0,0,37,0,-37
8195,1,0,66,0,-66
8196,1,0,2,0,-2
8197,1,1,170,2125,1955
8198,1,1,358,1277,919
8199,1,0,0,0,0
8200,0,0,45,0,-45
8201,1,0,9,0,-9
8202,1,1,290,1206,916
8203,1,0,45,0,-45
8204,1,0,178,0,-178
8205,0,0,9,0,-9
8206,1,1,497,2328,1831
8207,1,0,65,0,-65
8208,0,0,19,0,-19
8209,1,0,115,0,-115
8210,1,0,102,0,-102
8211,0,0,80,0,-80
8212,1,1,228,1340,1112
8213,0,0,81,0,-81
8214,1,0,4,0,-4
8215,1,1,24,1289,1265
8216,1,0,94,0,-94
8217,0,0,14,0,-14
8218,1,0,17,0,-17
8219,0,0,0,0,0
8220,1,0,11,0,-11
8221,1,0,54,0,-54
8222,1,0,48,0,-48
8223,1,1,499,2058,1559
8224,0,0,77,0,-77
8225,1,1,271,1266,995
8226,1,0,25,0,-25
8227,0,0,97,0,-97
8228,1,1,1102,2939,1837
8229,0,0,5,0,-5
8230,1,0,33,0,-33
8231,0,0,27,0,-27
8232,1,0,20,0,-20
8233,1,0,12,0,-12
8234,1,1,947,1231,284
8235,0,0,75,0,-75
8236,1,0,39,0,-39
8237,1,0,169,0,-169
8238,1,0,53,0,-53
8239,0,0,37,0,-37
8240,1,0,7,0,-7
8241,1,1,682,1407,725
8242,1,0,19,0,-19
8243,0,0,8,0,-8
8244,1,0,54,0,-54
8245,0,0,38,0,-38
8246,0,0,1,0,-1
8247,1,0,185,0,-185
8248,0,0,2,0,-2
8249,1,0,77,0,-77
8250,1,0,37,0,-37
8251,0,0,2,0,-2
8252,0,0,20,0,-20
8253,0,0,13,0,-13
8254,0,0,5,0,-5
8255,1,1,1586,1239,-347
8256,1,1,376,1284,908
8257,1,1,580,1547,967
8258,1,0,54,0,-54
8259,1,1,762,1383,621
8260,0,0,15,0,-15
8261,1,0,56,0,-56
8262,1,1,131,1213,1082
8263,1,0,28,0,-28
8264,1,0,91,0,-91
8265,1,1,999,1516,517
8266,0,0,72,0,-72
8267,0,0,26,0,-26
8268,1,1,521,1293,772
8269,1,0,67,0,-67
8270,1,0,12,0,-12
8271,0,0,52,0,-52
8272,1,0,45,0,-45
8273,0,0,311,0,-311
8274,1,0,57,0,-57
8275,1,0,57,0,-57
8276,1,1,1029,1317,288
8277,1,1,169,1338,1169
8278,1,0,213,0,-213
8279,1,0,98,0,-98
8280,0,0,18,0,-18
8281,0,0,86,0,-86
8282,0,0,29,0,-29
8283,1,0,13,0,-13
8284,1,0,7,0,-7
8285,1,0,5,0,-5
8286,1,0,21,0,-21
8287,1,0,8,0,-8
8288,1,1,1163,1775,612
8289,0,0,88,0,-88
8290,0,0,39,0,-39
8291,1,1,3274,1407,-1867
8292,1,1,305,1506,1201
8293,1,1,410,1387,977
8294,1,0,19,0,-19
8295,1,1,35,1300,1265
8296,1,0,24,0,-24
8297,1,0,35,0,-35
8298,0,0,9,0,-9
8299,1,0,64,0,-64
8300,1,1,86,1743,1657
8301,0,0,105,0,-105
8302,0,0,83,0,-83
8303,1,0,30,0,-30
8304,1,0,13,0,-13
8305,0,0,101,0,-101
8306,0,0,74,0,-74
8307,1,1,88,1621,1533
8308,0,0,103,0,-103
8309,0,0,35,0,-35
8310,1,0,59,0,-59
8311,0,0,87,0,-87
8312,0,0,33,0,-33
8313,0,0,31,0,-31
8314,1,1,476,1621,1145
8315,1,1,355,1372,1017
8316,1,1,552,1241,689
8317,1,0,74,0,-74
8318,0,0,17,0,-17
8319,1,0,130,0,-130
8320,1,1,640,1371,731
8321,1,1,648,1326,678
8322,1,1,166,2013,1847
8323,1,1,603,2366,1763
8324,0,0,6,0,-6
8325,0,0,14,0,-14
8326,1,1,584,1724,1140
8327,0,0,9,0,-9
8328,1,0,44,0,-44
8329,0,0,18,0,-18
8330,1,0,41,0,-41
8331,0,0,57,0,-57
8332,0,0,0,0,0
8333,1,0,9,0,-9
8334,0,0,4,0,-4
8335,1,1,1215,1686,471
8336,1,0,83,0,-83
8337,0,0,105,0,-105
8338,1,0,26,0,-26
8339,0,0,32,0,-32
8340,1,0,14,0,-14
8341,1,1,25,1803,1778
8342,1,0,4,0,-4
8343,0,0,47,0,-47
8344,1,0,31,0,-31
8345,0,0,44,0,-44
8346,0,0,27,0,-27
8347,1,1,171,1237,1066
8348,1,0,5,0,-5
8349,1,1,113,1649,1536
8350,1,0,33,0,-33
8351,1,1,447,1480,1033
8352,0,0,10,0,-10
8353,0,0,11,0,-11
8354,1,0,85,0,-85
8355,1,0,75,0,-75
8356,1,0,92,0,-92
8357,1,0,110,0,-110
8358,0,0,13,0,-13
8359,0,0,38,0,-38
8360,0,0,18,0,-18
8361,0,0,4,0,-4
8362,0,0,73,0,-73
8363,1,0,57,0,-57
8364,1,0,13,0,-13
8365,0,0,3,0,-3
8366,1,0,107,0,-107
8367,1,0,31,0,-31
8368,1,0,11,0,-11
8369,1,0,18,0,-18
8370,1,1,1015,1331,316
8371,1,1,84,1813,1729
8372,0,0,2,0,-2
8373,0,0,5,0,-5
8374,1,1,374,1366,992
8375,1,1,473,1356,883
8376,1,0,24,0,-24
8377,1,0,7,0,-7
8378,1,1,267,1204,937
8379,1,0,88,0,-88
8380,1,0,62,0,-62
8381,1,0,36,0,-36
8382,0,0,26,0,-26
8383,0,0,17,0,-17
8384,1,0,56,0,-56
8385,0,0,1,0,-1
8386,1,1,47,1955,1908
8387,1,0,7,0,-7
8388,1,1,503,1426,923
8389,1,1,699,1483,784
8390,0,0,42,0,-42
8391,0,0,2,0,-2
8392,0,0,28,0,-28
8393,1,1,1019,1665,646
8394,0,0,35,0,-35
8395,1,0,101,0,-101
8396,1,0,19,0,-19
8397,0,0,26,0,-26
8398,0,0,40,0,-40
8399,0,0,3,0,-3
8400,1,1,267,1351,1084
8401,1,0,18,0,-18
8402,0,0,17,0,-17
8403,1,0,23,0,-23
8404,1,0,60,0,-60
8405,0,0,17,0,-17
8406,0,0,55,0,-55
8407,1,0,10,0,-10
8408,0,0,7,0,-7
8409,1,1,183,2914,2731
8410,0,0,10,0,-10
8411,1,1,251,1377,1126
8412,1,0,185,0,-185
8413,1,0,7,0,-7
8414,0,0,55,0,-55
8415,1,0,10,0,-10
8416,1,0,37,0,-37
8417,1,0,128,0,-128
8418,0,0,73,0,-73
8419,1,1,584,1381,797
8420,0,0,8,0,-8
8421,1,0,18,0,-18
8422,0,0,6,0,-6
8423,1,1,352,1293,941
8424,0,0,26,0,-26
8425,1,0,20,0,-20
8426,0,0,4,0,-4
8427,1,1,226,1580,1354
8428,0,0,74,0,-74
8429,1,1,959,1408,449
8430,1,1,158,1487,1329
8431,1,0,22,0,-22
8432,0,0,45,0,-45
8433,0,0,30,0,-30
8434,1,0,82,0,-82
8435,1,1,131,1419,1288
8436,0,0,21,0,-21
8437,1,0,7,0,-7
8438,1,0,6,0,-6
8439,1,1,247,1287,1040
8440,0,0,77,0,-77
8441,1,1,1822,1245,-577
8442,0,0,4,0,-4
8443,0,0,158,0,-158
8444,1,0,31,0,-31
8445,1,1,308,1791,1483
8446,1,1,209,1566,1357
8447,1,1,203,1228,1025
8448,0,0,138,0,-138
8449,0,0,0,0,0
8450,0,0,52,0,-52
8451,0,0,27,0,-27
8452,0,0,91,0,-91
8453,1,1,912,1532,620
8454,1,0,32,0,-32
8455,1,1,267,1948,1681
8456,0,0,36,0,-36
8457,0,0,112,0,-112
8458,1,0,6,0,-6
8459,0,0,70,0,-70
8460,1,0,2,0,-2
8461,0,0,37,0,-37
8462,1,0,23,0,-23
8463,1,0,75,0,-75
8464,0,0,19,0,-19
8465,1,1,847,1737,890
8466,1,0,37,0,-37
8467,0,0,21,0,-21
8468,1,1,523,1202,679
8469,1,0,55,0,-55
8470,1,1,269,2440,2171
8471,1,0,18,0,-18
8472,1,1,319,1338,1019
8473,0,0,35,0,-35
8474,0,0,20,0,-20
8475,0,0,85,0,-85
8476,0,0,80,0,-80
8477,1,0,11,0,-11
8478,1,0,1,0,-1
8479,1,0,56,0,-56
8480,1,0,7,0,-7
8481,1,1,134,1210,1076
8482,1,1,1384,1476,92
8483,1,0,2,0,-2
8484,0,0,23,0,-23
8485,0,0,80,0,-80
8486,1,0,49,0,-49
8487,1,1,203,1325,1122
8488,1,1,343,1611,1268
8489,1,1,282,1217,935
8490,1,1,2074,1634,-440
8491,1,1,301,1254,953
8492,1,1,168,1281,1113
8493,0,0,153,0,-153
8494,0,0,64,0,-64
8495,0,0,3,0,-3
8496,1,0,76,0,-76
8497,0,0,91,0,-91
8498,1,0,96,0,-96
8499,0,0,73,0,-73
8500,0,0,60,0,-60
8501,0,0,89,0,-89
8502,0,0,2,0,-2
8503,1,1,2782,1249,-1533
8504,1,0,5,0,-5
8505,0,0,50,0,-50
8506,1,0,26,0,-26
8507,1,0,43,0,-43
8508,0,0,38,0,-38
8509,1,0,57,0,-57
8510,0,0,4,0,-4
8511,0,0,77,0,-77
8512,0,0,20,0,-20
8513,0,0,164,0,-164
8514,1,1,75,1343,1268
8515,0,0,14,0,-14
